gram,counts,date
covid 19 vaccine,8066,2020-09-08
covid 19 cases,7291,2020-09-08
covid 19 pandemic,5135,2020-09-08
sturgis motorcycle rally,2850,2020-09-08
new covid 19,2537,2020-09-08
due covid 19,2334,2020-09-08
positive covid 19,2276,2020-09-08
vacuna covid 19,2070,2020-09-08
casos covid 19,2036,2020-09-08
astrazeneca covid 19,1784,2020-09-08
sign petition via,1727,2020-09-08
every american moneyforthepeople,1673,2020-09-08
american moneyforthepeople covid19,1671,2020-09-08
give 2000 month,1667,2020-09-08
month every american,1666,2020-09-08
2000 month every,1665,2020-09-08
social gatherings six,1662,2020-09-08
petition via change,1661,2020-09-08
pandemi covid 19,1629,2020-09-08
covid19 sign petition,1578,2020-09-08
moneyforthepeople covid19 sign,1575,2020-09-08
covid 19 crisis,1573,2020-09-08
1trenggalek thearieair tjhinfar21,1491,2020-09-08
covid19 oromoprotests stopmassarrest,1491,2020-09-08
coronavirus social gatherings,1486,2020-09-08
gatherings six banned,1478,2020-09-08
six banned england,1473,2020-09-08
covid 19 deaths,1455,2020-09-08
oromoprotests stopmassarrest hrw,1445,2020-09-08
covid 19 test,1439,2020-09-08
cases covid 19,1432,2020-09-08
bbc news coronavirus,1356,2020-09-08
19 vaccine study,1276,2020-09-08
covid 19 testing,1261,2020-09-08
banned england 14,1240,2020-09-08
covid 19 di,1234,2020-09-08
england 14 september,1219,2020-09-08
coronavirus covid 19,1163,2020-09-08
covid 19 via,1159,2020-09-08
ve signed petition,1119,2020-09-08
signed petition calling,1119,2020-09-08
nhs staff working,1115,2020-09-08
throughout coronavirus crisis,1115,2020-09-08
given right stay,1115,2020-09-08
overseas nhs staff,1114,2020-09-08
coronavirus crisis given,1114,2020-09-08
crisis given right,1114,2020-09-08
right stay uk,1114,2020-09-08
staff working throughout,1113,2020-09-08
working throughout coronavirus,1113,2020-09-08
petition calling overseas,1111,2020-09-08
calling overseas nhs,1111,2020-09-08
hrw amensty secpompeo,1094,2020-09-08
