gram,counts,date
covid 19,154076,2020-04-06
boris johnson,11911,2020-04-06
coronavirus covid19,9499,2020-04-06
coronavirus pandemic,9334,2020-04-06
covid19 coronavirus,7227,2020-04-06
new york,6210,2020-04-06
19 pandemic,5923,2020-04-06
intensive care,5578,2020-04-06
via youtube,4593,2020-04-06
coronavirus crisis,4572,2020-04-06
stay home,4482,2020-04-06
coronavirus cases,4363,2020-04-06
coronavirus outbreak,4272,2020-04-06
prime minister,4213,2020-04-06
social distancing,4002,2020-04-06
rel nofollow,3550,2020-04-06
href rel,3550,2020-04-06
true href,3461,2020-04-06
positive coronavirus,3461,2020-04-06
covid_19 covid19,3339,2020-04-06
amid coronavirus,3331,2020-04-06
coronavirus covid,3301,2020-04-06
death toll,3298,2020-04-06
due coronavirus,3250,2020-04-06
coronavirus via,3161,2020-04-06
bbc news,3123,2020-04-06
tested positive,3101,2020-04-06
19 crisis,3064,2020-04-06
coronavirus lockdown,3042,2020-04-06
tests positive,3027,2020-04-06
nofollow twitter,2969,2020-04-06
covid19 pandemic,2846,2020-04-06
johnson moved,2792,2020-04-06
19 cases,2771,2020-04-06
news coronavirus,2735,2020-04-06
fight coronavirus,2685,2020-04-06
moved intensive,2680,2020-04-06
19 patients,2609,2020-04-06
bronx zoo,2540,2020-04-06
fight covid19,2509,2020-04-06
new cases,2488,2020-04-06
white house,2480,2020-04-06
covid_19 coronavirus,2458,2020-04-06
coronavirus covid_19,2433,2020-04-06
positive covid,2422,2020-04-06
coronavirus symptoms,2416,2020-04-06
new coronavirus,2277,2020-04-06
10 000,2274,2020-04-06
bill gates,2261,2020-04-06
coronavirus patients,2216,2020-04-06
stay safe,2181,2020-04-06
donald trump,2179,2020-04-06
fake news,2164,2020-04-06
covid19 covid_19,2136,2020-04-06
april 2020,2134,2020-04-06
coronavirus deaths,2119,2020-04-06
corona virus,2105,2020-04-06
due covid,2096,2020-04-06
public health,2024,2020-04-06
president trump,2024,2020-04-06
twitter web,1994,2020-04-06
spread coronavirus,1963,2020-04-06
du coronavirus,1955,2020-04-06
fight covid,1941,2020-04-06
coronavirus boris,1931,2020-04-06
minister boris,1870,2020-04-06
task force,1858,2020-04-06
pandemia coronavirus,1856,2020-04-06
gon na,1814,2020-04-06
health care,1789,2020-04-06
19 via,1788,2020-04-06
coronavirus response,1782,2020-04-06
confirmed cases,1774,2020-04-06
coronavirus death,1762,2020-04-06
symptoms worsen,1756,2020-04-06
web app,1751,2020-04-06
crisis coronavirus,1750,2020-04-06
year old,1744,2020-04-06
pep guardiola,1734,2020-04-06
novel coronavirus,1701,2020-04-06
united states,1694,2020-04-06
19 outbreak,1689,2020-04-06
gt gt,1634,2020-04-06
casos coronavirus,1628,2020-04-06
amid covid,1610,2020-04-06
good news,1522,2020-04-06
casos confirmados,1501,2020-04-06
dr fauci,1463,2020-04-06
sign petition,1430,2020-04-06
19 coronavirus,1405,2020-04-06
many people,1405,2020-04-06
fox news,1402,2020-04-06
coronavirus update,1401,2020-04-06
around world,1397,2020-04-06
due covid19,1385,2020-04-06
live updates,1355,2020-04-06
06 04,1352,2020-04-06
trump coronavirus,1316,2020-04-06
save lives,1315,2020-04-06
coronavirus vía,1312,2020-04-06
04 2020,1303,2020-04-06
covid19 crisis,1301,2020-04-06
looks like,1284,2020-04-06
get well,1277,2020-04-06
get coronavirus,1276,2020-04-06
social media,1265,2020-04-06
zoo tests,1238,2020-04-06
tiger bronx,1219,2020-04-06
last week,1215,2020-04-06
healthcare workers,1189,2020-04-06
covid19 cases,1187,2020-04-06
coronavirus task,1182,2020-04-06
nuevos casos,1181,2020-04-06
spread covid,1175,2020-04-06
well soon,1174,2020-04-06
mental health,1170,2020-04-06
coronavirus vaccine,1164,2020-04-06
19 lockdown,1153,2020-04-06
care coronavirus,1147,2020-04-06
weeks ago,1144,2020-04-06
test positive,1123,2020-04-06
casos covid,1110,2020-04-06
covid19 please,1108,2020-04-06
admitted hospital,1101,2020-04-06
19 response,1078,2020-04-06
spread covid19,1075,2020-04-06
coronavirus live,1074,2020-04-06
sars cov,1069,2020-04-06
help us,1061,2020-04-06
19 deaths,1060,2020-04-06
malaria drug,1060,2020-04-06
face masks,1048,2020-04-06
trump administration,1031,2020-04-06
19 virus,1030,2020-04-06
cases coronavirus,1019,2020-04-06
nueva york,1006,2020-04-06
qu il,1002,2020-04-06
covid19 patients,995,2020-04-06
york times,985,2020-04-06
god bless,984,2020-04-06
every day,969,2020-04-06
il coronavirus,968,2020-04-06
die coronavirus,961,2020-04-06
corona covid19,957,2020-04-06
primer ministro,953,2020-04-06
cases covid,949,2020-04-06
york city,948,2020-04-06
coronavirus treatment,948,2020-04-06
us coronavirus,947,2020-04-06
pandemia covid,945,2020-04-06
response coronavirus,932,2020-04-06
died coronavirus,930,2020-04-06
make sure,928,2020-04-06
health workers,927,2020-04-06
coronavirus testing,925,2020-04-06
world health,923,2020-04-06
state emergency,917,2020-04-06
at home,914,2020-04-06
response covid,914,2020-04-06
speedy recovery,904,2020-04-06
people die,902,2020-04-06
19 di,897,2020-04-06
positive cases,890,2020-04-06
100 000,888,2020-04-06
loved ones,882,2020-04-06
south korea,879,2020-04-06
staying home,879,2020-04-06
uk prime,879,2020-04-06
people died,870,2020-04-06
covid19 corona,870,2020-04-06
pm boris,868,2020-04-06
positivo coronavirus,868,2020-04-06
people dying,860,2020-04-06
death rate,857,2020-04-06
doctors nurses,854,2020-04-06
dies coronavirus,848,2020-04-06
take care,843,2020-04-06
24 hours,836,2020-04-06
new deaths,832,2020-04-06
stop spread,832,2020-04-06
hospital coronavirus,829,2020-04-06
first time,825,2020-04-06
est pas,821,2020-04-06
000 people,819,2020-04-06
need know,818,2020-04-06
positive covid19,815,2020-04-06
johnson admitted,810,2020-04-06
coronavirus china,809,2020-04-06
trump says,808,2020-04-06
contre coronavirus,807,2020-04-06
please download,806,2020-04-06
casos positivos,805,2020-04-06
care workers,803,2020-04-06
two weeks,803,2020-04-06
du covid,801,2020-04-06
using link,793,2020-04-06
aarogya setu,790,2020-04-06
new covid,789,2020-04-06
would like,788,2020-04-06
babu manu,785,2020-04-06
download share,785,2020-04-06
19 testing,784,2020-04-06
coronavirus us,783,2020-04-06
well done,782,2020-04-06
join us,781,2020-04-06
twitter android,781,2020-04-06
trump suho,780,2020-04-06
prior jorge,780,2020-04-06
share using,780,2020-04-06
jorge babu,780,2020-04-06
covid cdtv,780,2020-04-06
cdtv covid_19,780,2020-04-06
covid_19 prior,780,2020-04-06
let us,779,2020-04-06
app fight,778,2020-04-06
petition via,778,2020-04-06
24 horas,774,2020-04-06
du covid19,772,2020-04-06
front line,771,2020-04-06
care symptoms,767,2020-04-06
coronavirus relief,762,2020-04-06
setu app,761,2020-04-06
face mask,757,2020-04-06
covidー19 coronavirus,754,2020-04-06
namo app,754,2020-04-06
coronavirus spread,752,2020-04-06
coronavirus disease,745,2020-04-06
treat covid,741,2020-04-06
please help,740,2020-04-06
au coronavirus,740,2020-04-06
top story,740,2020-04-06
muertos coronavirus,740,2020-04-06
stay at,736,2020-04-06
19 update,736,2020-04-06
help fight,732,2020-04-06
go back,731,2020-04-06
supreme court,731,2020-04-06
side effects,726,2020-04-06
tiempos coronavirus,726,2020-04-06
coronavirus new,723,2020-04-06
cuidados intensivos,717,2020-04-06
johnson intensive,717,2020-04-06
front lines,711,2020-04-06
โคว ด19,711,2020-04-06
recommend aarogya,710,2020-04-06
reino unido,710,2020-04-06
covid19 lockdown,710,2020-04-06
worldhealthday covid19,707,2020-04-06
covid19 covid,704,2020-04-06
tiger tests,704,2020-04-06
19 death,702,2020-04-06
wash hands,702,2020-04-06
19 symptoms,701,2020-04-06
domestic violence,697,2020-04-06
5g coronavirus,695,2020-04-06
pandemia covid19,695,2020-04-06
muertes coronavirus,694,2020-04-06
care unit,693,2020-04-06
wan na,693,2020-04-06
taken intensive,691,2020-04-06
federal government,686,2020-04-06
lady gaga,684,2020-04-06
british prime,681,2020-04-06
covid19 outbreak,681,2020-04-06
link android,678,2020-04-06
19 test,670,2020-04-06
covid19 stayhome,670,2020-04-06
19 relief,667,2020-04-06
impact covid,666,2020-04-06
