gram,counts,date
covid 19,198348,2020-04-16
coronavirus pandemic,10622,2020-04-16
coronavirus covid19,9418,2020-04-16
covid19 coronavirus,9212,2020-04-16
19 pandemic,7555,2020-04-16
jenazah covid,5326,2020-04-16
coronavirus outbreak,5094,2020-04-16
new york,4954,2020-04-16
covid19 pandemic,4844,2020-04-16
coronavirus crisis,4801,2020-04-16
rel nofollow,4744,2020-04-16
href rel,4744,2020-04-16
true href,4672,2020-04-16
social distancing,4547,2020-04-16
coronavirus lockdown,4529,2020-04-16
via youtube,4453,2020-04-16
coronavirus cases,4340,2020-04-16
nofollow twitter,4055,2020-04-16
stay home,4037,2020-04-16
coronavirus covid,3788,2020-04-16
19 crisis,3775,2020-04-16
19 cases,3716,2020-04-16
new cases,3570,2020-04-16
amid coronavirus,3570,2020-04-16
pasien covid,3496,2020-04-16
jenazah pasien,3349,2020-04-16
due coronavirus,3157,2020-04-16
bbc news,3137,2020-04-16
death toll,3072,2020-04-16
donald trump,3052,2020-04-16
19 ayoikutiaturan,2979,2020-04-16
tested positive,2866,2020-04-16
news coronavirus,2791,2020-04-16
covid_19 coronavirus,2777,2020-04-16
due covid,2633,2020-04-16
covid19 covid_19,2620,2020-04-16
coronavirus via,2614,2020-04-16
19 patients,2581,2020-04-16
coronavirus covid_19,2576,2020-04-16
di rumah,2429,2020-04-16
coronavirus deaths,2407,2020-04-16
world health,2403,2020-04-16
fight coronavirus,2389,2020-04-16
task force,2375,2020-04-16
public health,2323,2020-04-16
twitter web,2309,2020-04-16
new coronavirus,2256,2020-04-16
19 di,2219,2020-04-16
rumah sakit,2204,2020-04-16
president trump,2186,2020-04-16
pandemia coronavirus,2184,2020-04-16
yang sudah,2160,2020-04-16
confirmed cases,2151,2020-04-16
positive coronavirus,2148,2020-04-16
korban covid,2136,2020-04-16
wuhan lab,2135,2020-04-16
19 yang,2108,2020-04-16
gon na,2097,2020-04-16
19 adalah,2095,2020-04-16
fight covid19,2089,2020-04-16
crisis coronavirus,2056,2020-04-16
fox news,2053,2020-04-16
fight covid,2043,2020-04-16
tidak ada,2027,2020-04-16
stay safe,2026,2020-04-16
coronavirus death,2024,2020-04-16
du coronavirus,2011,2020-04-16
trump coronavirus,1998,2020-04-16
web app,1973,2020-04-16
19 ini,1960,2020-04-16
health care,1924,2020-04-16
coronavirus patients,1904,2020-04-16
dimakamkan ayoikutiaturan,1904,2020-04-16
wabah covid,1890,2020-04-16
19 lockdown,1883,2020-04-16
fake news,1882,2020-04-16
corona virus,1879,2020-04-16
pandemia covid19,1875,2020-04-16
di tengah,1869,2020-04-16
covid19 crisis,1868,2020-04-16
19 via,1858,2020-04-16
april 16,1853,2020-04-16
due covid19,1853,2020-04-16
19 outbreak,1835,2020-04-16
yang tidak,1832,2020-04-16
menular dari,1828,2020-04-16
ada potensi,1828,2020-04-16
sudah dimakamkan,1827,2020-04-16
virus menyebar,1827,2020-04-16
dari jenazah,1827,2020-04-16
atau menular,1827,2020-04-16
menyebar atau,1827,2020-04-16
potensi virus,1827,2020-04-16
spread coronavirus,1816,2020-04-16
covid19 lockdown,1815,2020-04-16
united states,1801,2020-04-16
penolakan jenazah,1796,2020-04-16
casos coronavirus,1788,2020-04-16
19 sudah,1786,2020-04-16
19 deaths,1781,2020-04-16
at home,1777,2020-04-16
novel coronavirus,1776,2020-04-16
health organization,1773,2020-04-16
gt gt,1769,2020-04-16
white house,1754,2020-04-16
luis sepúlveda,1736,2020-04-16
amid covid,1732,2020-04-16
coronavirus response,1731,2020-04-16
mental health,1730,2020-04-16
pengurusan jenazah,1713,2020-04-16
nursing home,1711,2020-04-16
sudah dilakukan,1685,2020-04-16
dilakukan dengan,1681,2020-04-16
diketahui bahwa,1679,2020-04-16
bahwa pengurusan,1678,2020-04-16
ketat di,1678,2020-04-16
dan ketat,1677,2020-04-16
penyebaran covid,1669,2020-04-16
casos confirmados,1658,2020-04-16
dengan prosedur,1649,2020-04-16
prosedur khusus,1647,2020-04-16
khusus dan,1645,2020-04-16
april 2020,1626,2020-04-16
nuevos casos,1623,2020-04-16
many people,1599,2020-04-16
stay at,1594,2020-04-16
covid19 cases,1594,2020-04-16
bill gates,1592,2020-04-16
seharusnya kita,1589,2020-04-16
tak seharusnya,1588,2020-04-16
kita lebih,1587,2020-04-16
kita panik,1587,2020-04-16
sakit jadi,1585,2020-04-16
jadi tak,1584,2020-04-16
kemanusiaan kita,1583,2020-04-16
coronavirus relief,1579,2020-04-16
jiwa kemanusiaan,1579,2020-04-16
lebih kuat,1577,2020-04-16
musibah wabah,1576,2020-04-16
seharusnya jiwa,1575,2020-04-16
ini seharusnya,1575,2020-04-16
19 response,1571,2020-04-16
year old,1562,2020-04-16
coronavirus testing,1561,2020-04-16
tengah musibah,1545,2020-04-16
positive covid,1534,2020-04-16
panik dan,1530,2020-04-16
dan takut,1526,2020-04-16
16 04,1526,2020-04-16
kuat ayoikutiaturan,1523,2020-04-16
takut secara,1522,2020-04-16
berlebihan ayoikutiaturan,1522,2020-04-16
secara berlebihan,1508,2020-04-16
twitter android,1495,2020-04-16
casos covid,1495,2020-04-16
il coronavirus,1478,2020-04-16
penolak jenazah,1462,2020-04-16
small business,1458,2020-04-16
16 2020,1449,2020-04-16
help us,1447,2020-04-16
around world,1439,2020-04-16
covid_19 covid19,1425,2020-04-16
19 testing,1423,2020-04-16
looks like,1407,2020-04-16
da saúde,1400,2020-04-16
bukan malah,1396,2020-04-16
empati bukan,1396,2020-04-16
19 seharusnya,1395,2020-04-16
seharusnya mendapat,1395,2020-04-16
