gram,counts,date
covid 19,120843,2020-03-26
coronavirus pandemic,8595,2020-03-26
coronavirus covid19,8432,2020-03-26
coronavirus cases,6957,2020-03-26
covid19 coronavirus,6059,2020-03-26
stay home,5796,2020-03-26
19 pandemic,4997,2020-03-26
new york,4977,2020-03-26
coronavirus outbreak,4879,2020-03-26
coronavirus crisis,4441,2020-03-26
social distancing,4253,2020-03-26
via youtube,4166,2020-03-26
due coronavirus,3668,2020-03-26
coronavirus covid,3520,2020-03-26
amid coronavirus,3413,2020-03-26
fight coronavirus,3127,2020-03-26
19 cases,3077,2020-03-26
coronavirus via,2850,2020-03-26
stay safe,2825,2020-03-26
rel nofollow,2798,2020-03-26
href rel,2798,2020-03-26
true href,2734,2020-03-26
new cases,2600,2020-03-26
confirmed cases,2567,2020-03-26
covid2019 coronavirus,2512,2020-03-26
tested positive,2456,2020-03-26
nofollow twitter,2386,2020-03-26
coronavirus lockdown,2365,2020-03-26
coronavirus covid2019,2357,2020-03-26
positive coronavirus,2323,2020-03-26
corona virus,2237,2020-03-26
united states,2218,2020-03-26
19 outbreak,2183,2020-03-26
crisis coronavirus,2162,2020-03-26
spread coronavirus,2130,2020-03-26
du coronavirus,2101,2020-03-26
gon na,2098,2020-03-26
coronavirus stimulus,2085,2020-03-26
due covid,2029,2020-03-26
19 crisis,2023,2020-03-26
covid19 pandemic,2016,2020-03-26
cases coronavirus,1989,2020-03-26
death toll,1983,2020-03-26
covid2019 covid19,1965,2020-03-26
chinese virus,1934,2020-03-26
casos coronavirus,1929,2020-03-26
coronavirus response,1879,2020-03-26
donald trump,1869,2020-03-26
new coronavirus,1854,2020-03-26
health care,1851,2020-03-26
coronavirus patients,1807,2020-03-26
sign petition,1782,2020-03-26
year old,1732,2020-03-26
self employed,1701,2020-03-26
public health,1693,2020-03-26
bbc news,1680,2020-03-26
coronavirus bill,1677,2020-03-26
news coronavirus,1652,2020-03-26
president trump,1606,2020-03-26
pandemia coronavirus,1606,2020-03-26
twitter web,1598,2020-03-26
coronavirus relief,1590,2020-03-26
help us,1543,2020-03-26
trump coronavirus,1538,2020-03-26
gt gt,1522,2020-03-26
petition via,1489,2020-03-26
people dying,1472,2020-03-26
get coronavirus,1461,2020-03-26
novel coronavirus,1458,2020-03-26
covid19 cases,1452,2020-03-26
stimulus package,1452,2020-03-26
fake news,1440,2020-03-26
many people,1421,2020-03-26
web app,1413,2020-03-26
spread covid19,1394,2020-03-26
casos confirmados,1391,2020-03-26
positive covid,1369,2020-03-26
healthcare workers,1361,2020-03-26
fight covid,1319,2020-03-26
confirmed coronavirus,1302,2020-03-26
due covid19,1279,2020-03-26
19 via,1269,2020-03-26
19 patients,1260,2020-03-26
white house,1243,2020-03-26
us coronavirus,1235,2020-03-26
coronavirus deaths,1217,2020-03-26
response coronavirus,1213,2020-03-26
good news,1209,2020-03-26
fight covid19,1208,2020-03-26
amid covid,1192,2020-03-26
19 coronavirus,1190,2020-03-26
march 26,1179,2020-03-26
around world,1176,2020-03-26
coronavirus update,1168,2020-03-26
doctors nurses,1167,2020-03-26
19 chinese,1162,2020-03-26
il coronavirus,1147,2020-03-26
looks like,1137,2020-03-26
last week,1128,2020-03-26
test positive,1124,2020-03-26
500 000,1116,2020-03-26
coronavirus vía,1116,2020-03-26
task force,1111,2020-03-26
nhs staff,1098,2020-03-26
coronavirus death,1096,2020-03-26
covid19 crisis,1090,2020-03-26
cases covid,1086,2020-03-26
tests positive,1071,2020-03-26
stimulus bill,1066,2020-03-26
wash hands,1058,2020-03-26
save lives,1055,2020-03-26
fox news,1042,2020-03-26
19 virus,1035,2020-03-26
trillion coronavirus,1035,2020-03-26
back work,1017,2020-03-26
spread covid,1016,2020-03-26
virus covid,1000,2020-03-26
coronavirus test,996,2020-03-26
make sure,995,2020-03-26
000 cases,987,2020-03-26
leads world,980,2020-03-26
coronavirus us,978,2020-03-26
york times,977,2020-03-26
slow spread,968,2020-03-26
social media,959,2020-03-26
test kits,953,2020-03-26
26 03,952,2020-03-26
death rate,950,2020-03-26
coronavirus sign,941,2020-03-26
whole world,939,2020-03-26
nuevos casos,937,2020-03-26
senate passes,936,2020-03-26
go back,926,2020-03-26
take care,917,2020-03-26
03 2020,917,2020-03-26
every day,914,2020-03-26
china italy,893,2020-03-26
relief package,892,2020-03-26
10 000,888,2020-03-26
self isolation,886,2020-03-26
care workers,886,2020-03-26
26 2020,879,2020-03-26
god bless,878,2020-03-26
front line,877,2020-03-26
live updates,876,2020-03-26
covid19 covid2019,873,2020-03-26
please help,872,2020-03-26
relief bill,868,2020-03-26
usa usa,862,2020-03-26
19 response,860,2020-03-26
bill gates,859,2020-03-26
positive cases,858,2020-03-26
โคว ด19,855,2020-03-26
coronavirus covidー19,852,2020-03-26
casos covid,847,2020-03-26
well done,845,2020-03-26
24 hours,838,2020-03-26
response covid,834,2020-03-26
coronavirus spread,831,2020-03-26
mental health,830,2020-03-26
american people,826,2020-03-26
number confirmed,825,2020-03-26
est pas,822,2020-03-26
boris johnson,816,2020-03-26
number one,813,2020-03-26
sars cov,813,2020-03-26
staying home,812,2020-03-26
